Событие;Время;Сообщение;Параметр_1;Комментарий;
Квитирование;09.09.2021 12:00:37;;к-;квитировано;true;false;
Появление;09.09.2021 12:00:34;;к-;квитировано;true;false;
Исчезновение;09.09.2021 11:59:29;;к-;квитировано;true;false;
Квитирование;09.09.2021 11:59:22;;к-;квитировано;true;false;
Появление;09.09.2021 11:59:19;;к-;квитировано;true;false;
Исчезновение;09.09.2021 11:58:34;;к-;квитировано;true;false;
Квитирование;09.09.2021 11:58:28;;к-;квитировано;true;false;
Появление;09.09.2021 11:58:24;;к-;квитировано;true;false;
Исчезновение;08.09.2021 13:53:35;;к-;квитировано;true;false;
Квитирование;08.09.2021 13:53:28;;к-;квитировано;true;false;
Появление;08.09.2021 13:53:25;;к-;квитировано;true;false;
Исчезновение;08.09.2021 13:41:59;;к-к-;квитировано;true;false;
Квитирование;08.09.2021 13:20:31;;к-к-;квитировано;true;false;
Появление;08.09.2021 13:20:28;;к-к-;квитировано;true;false;
Исчезновение;08.09.2021 13:18:24;;к-;квитировано;true;false;
Квитирование;08.09.2021 13:18:17;;к-;квитировано;true;false;
Появление;08.09.2021 13:18:14;;к-;квитировано;true;false;
Исчезновение;08.09.2021 12:17:52;;к-к-;квитировано;true;false;
Квитирование;08.09.2021 12:16:48;;к-к-;квитировано;true;false;
Появление;08.09.2021 12:16:45;;к-к-;квитировано;true;false;
Исчезновение;08.09.2021 12:16:31;;к-;квитировано;true;false;
Квитирование;08.09.2021 12:16:25;;к-;квитировано;true;false;
Появление;08.09.2021 12:16:22;;к-;квитировано;true;false;
Исчезновение;08.09.2021 12:14:54;;к-к-к-к-;квитировано;true;false;
Квитирование;08.09.2021 12:13:05;;к-к-к-к-;квитировано;true;false;
Появление;08.09.2021 12:13:01;;к-к-к-к-;квитировано;true;false;
Квитирование;08.09.2021 11:42:37;;к-к-;квитировано;true;false;
Исчезновение;08.09.2021 11:42:34;;к-к-;квитировано;true;false;
Квитирование;08.09.2021 11:41:32;;к-к-;квитировано;true;false;
Появление;08.09.2021 11:41:28;;к-к-;квитировано;true;false;
Исчезновение;08.09.2021 11:36:56;;к-;квитировано;true;false;
Квитирование;08.09.2021 11:36:49;;к-;квитировано;true;false;
Появление;08.09.2021 11:36:46;;к-;квитировано;true;false;
Исчезновение;08.09.2021 11:36:28;;;;true;false;
Квитирование;08.09.2021 11:33:01;;;квитировано;true;false;
Появление;08.09.2021 11:32:57;;к-к-;квитировано;true;false;
Исчезновение;08.09.2021 11:29:51;;к-;квитировано;true;false;
Квитирование;08.09.2021 11:29:45;;к-;квитировано;true;false;
Появление;08.09.2021 11:29:42;;к-;квитировано;true;false;
Исчезновение;07.09.2021 14:57:05;;;;true;false;
Появление;07.09.2021 14:57:04;;;квитировано;true;false;
Исчезновение;06.09.2021 18:29:35;;к-;квитировано;true;false;
Квитирование;06.09.2021 18:29:29;;к-;квитировано;true;false;
Появление;06.09.2021 18:29:26;;к-;квитировано;true;false;
Исчезновение;06.09.2021 18:28:38;;к-;квитировано;true;false;
Квитирование;06.09.2021 18:28:32;;к-;квитировано;true;false;
Появление;06.09.2021 18:28:29;;к-;квитировано;true;false;
Исчезновение;06.09.2021 18:28:15;;;квитировано;true;false;
Квитирование;06.09.2021 18:27:50;;к-к-к-к-;квитировано;true;false;
Появление;06.09.2021 18:27:47;;к-к-к-к-;квитировано;true;false;
Исчезновение;06.09.2021 18:26:03;;к-к-к-;квитировано;true;false;
Квитирование;06.09.2021 18:25:56;;к-к-к-;квитировано;true;false;
Появление;06.09.2021 18:25:53;;к-к-к-;квитировано;true;false;
Исчезновение;06.09.2021 18:19:13;;к-к-;квитировано;true;false;
Квитирование;06.09.2021 18:19:06;;к-к-;квитировано;true;false;
Появление;06.09.2021 18:19:03;;к-к-;квитировано;true;false;
Исчезновение;06.09.2021 18:17:40;;к-;квитировано;true;false;
Квитирование;06.09.2021 18:17:33;;к-;квитировано;true;false;
Появление;06.09.2021 18:17:30;;к-;квитировано;true;false;
Исчезновение;06.09.2021 17:26:42;;;квитировано;true;false;
Квитирование;05.09.2021 15:01:22;;к-к-;квитировано;true;false;
Появление;05.09.2021 15:01:19;;к-к-;квитировано;true;false;
Исчезновение;05.09.2021 14:59:35;;к-;квитировано;true;false;
Квитирование;05.09.2021 14:59:33;;к-;квитировано;true;false;
Появление;05.09.2021 14:59:30;;к-;квитировано;true;false;
Исчезновение;05.09.2021 14:59:07;;;квитировано;true;false;
Квитирование;05.09.2021 14:57:37;;к-к-;квитировано;true;false;
Появление;05.09.2021 14:57:34;;к-к-;квитировано;true;false;
Исчезновение;05.09.2021 14:54:24;;к-;квитировано;true;false;
Квитирование;05.09.2021 14:54:22;;к-;квитировано;true;false;
Появление;05.09.2021 14:54:19;;к-;квитировано;true;false;
Исчезновение;05.09.2021 14:53:31;;к-;квитировано;true;false;
Квитирование;05.09.2021 14:53:29;;к-;квитировано;true;false;
Появление;05.09.2021 14:53:26;;к-;квитировано;true;false;
Исчезновение;05.09.2021 14:53:13;;;;true;false;
Появление;05.09.2021 14:52:07;;к-к-;;false;false;
Исчезновение;05.09.2021 14:52:07;;к-;квитировано;true;false;
Квитирование;05.09.2021 14:52:04;;к-;квитировано;true;false;
Появление;05.09.2021 14:52:01;;к-;квитировано;true;false;
Исчезновение;05.09.2021 14:39:56;;к-;квитировано;true;false;
Квитирование;05.09.2021 14:39:53;;к-;квитировано;true;false;
Появление;05.09.2021 14:39:50;;к-;квитировано;true;false;
Исчезновение;05.09.2021 14:39:38;;;квитировано;true;false;
Квитирование;05.09.2021 14:35:05;;к-к-;квитировано;true;false;
Появление;05.09.2021 14:35:02;;к-к-;квитировано;true;false;
Исчезновение;05.09.2021 14:28:48;;к-;квитировано;true;false;
Квитирование;05.09.2021 14:28:45;;к-;квитировано;true;false;
Появление;05.09.2021 14:28:42;;к-;квитировано;true;false;
Исчезновение;05.09.2021 14:24:11;;к-;квитировано;true;false;
Квитирование;05.09.2021 14:23:57;;к-;квитировано;true;false;
Появление;05.09.2021 14:23:53;;к-;квитировано;true;false;
Исчезновение;05.09.2021 14:20:55;;;квитировано;true;false;
Квитирование;05.09.2021 14:19:24;;к-к-к-к-;квитировано;true;false;
Появление;05.09.2021 14:19:21;;к-к-к-к-;квитировано;true;false;
Исчезновение;05.09.2021 14:15:54;;к-к-;квитировано;true;false;
Квитирование;05.09.2021 14:12:38;;к-к-;квитировано;true;false;
Появление;05.09.2021 14:12:35;;к-к-;квитировано;true;false;
Исчезновение;05.09.2021 14:10:16;;к-;квитировано;true;false;
Квитирование;05.09.2021 14:10:10;;к-;квитировано;true;false;
Появление;05.09.2021 14:10:07;;к-;квитировано;true;false;
Исчезновение;05.09.2021 14:09:01;;;квитировано;true;false;
Квитирование;04.09.2021 14:46:04;;к-к-;квитировано;true;false;
Появление;04.09.2021 14:46:01;;к-к-;квитировано;true;false;
Исчезновение;04.09.2021 14:45:30;;к-;квитировано;true;false;
Квитирование;04.09.2021 14:45:24;;к-;квитировано;true;false;
Появление;04.09.2021 14:45:20;;к-;квитировано;true;false;
Исчезновение;04.09.2021 14:30:03;;;квитировано;true;false;
Квитирование;04.09.2021 14:26:45;;к-;квитировано;true;false;
Появление;04.09.2021 14:26:42;;к-;квитировано;true;false;
Исчезновение;04.09.2021 14:14:11;;к-;квитировано;true;false;
Квитирование;04.09.2021 14:14:05;;к-;квитировано;true;false;
Появление;04.09.2021 14:14:02;;к-;квитировано;true;false;
Исчезновение;04.09.2021 14:12:37;;;;true;false;
Появление;04.09.2021 14:12:37;;;;false;false;
Исчезновение;04.09.2021 14:12:37;;;;true;false;
Появление;04.09.2021 14:12:37;;;;false;false;
Исчезновение;04.09.2021 14:12:37;;;;true;false;
Появление;04.09.2021 14:12:36;;;;false;false;
Исчезновение;04.09.2021 14:12:36;;;;true;false;
Появление;04.09.2021 14:12:36;;;;false;false;
